RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Determiner name	Abundance	Record comment	Life stage	Sex
f0f125d4-4647-11e7-857a-00155d018200			31/05/2017	31/05/2017	D	31/05/2017	NBNSYS0000005641	Orthetrum cancellatum	R354864	135450	186450	OSI	100		Dromore Wood	Eamonn Twomey		False	False		Eamonn Twomey	<10		Adult	Male
5969c077-3172-11e7-8717-00155d018201			05/07/1997	05/07/1997	D	05/07/1997	NBNSYS0000005640	Orthetrum coerulescens	R788569	178850	156950	OSI	100		Grageen	Michael Quirke		False	False		Michael Quirke	<10		Adult	
5969ba65-3172-11e7-8717-00155d018201			18/08/1997	18/08/1997	D	18/08/1997	NBNSYS0000005640	Orthetrum coerulescens	R788569	178850	156950	OSI	100		Grageen	Michael Quirke		False	False		Michael Quirke	<10		Adult	
5969c382-3172-11e7-8717-00155d018201			05/09/1999	05/09/1999	D	05/09/1999	NBNSYS0000005640	Orthetrum coerulescens	R788569	178850	156950	OSI	100		Grageen	Michael Quirke		False	False		Michael Quirke	1		Adult	Male
08e2aed7-9029-11e7-ac23-00155d018200			29/07/2009	29/07/2009	D	29/07/2009	NBNSYS0000005640	Orthetrum coerulescens	S985204	298550	120450	OSI	100		Carrigfoyle Forth Mountain	Brian O'Connor		False	False		Brian O'Connor	1		Adult	Male
9b2bc757-5288-11e7-a40d-00155d018200			15/06/2017	15/06/2017	D	15/06/2017	NBNSYS0000005640	Orthetrum coerulescens	T109962	310950	196250	OSI	100		Glendalough	Gillian Stewart		False	False		Gillian Stewart	<10		Adult	
6a21e74c-554c-11e7-a40d-00155d018200			16/06/2017	16/06/2017	D	16/06/2017	NBNSYS0000005640	Orthetrum coerulescens	V753577	75350	57750	OSI	100		Reenkilla	Fionn Moore		False	False		Fionn Moore	<10		Adult	Female
ebab6d92-5530-11e7-a40d-00155d018200			19/06/2017	19/06/2017	D	19/06/2017	NBNSYS0000005640	Orthetrum coerulescens	S973838	297350	183850	OSI	100		Ballykilmurry Upper	Michael Mullett		False	False		Michael Mullett	<10		Adult	Female
950fed3d-5b7b-11e7-aaee-00155d018200			27/06/2017	27/06/2017	D	27/06/2017	NBNSYS0000005640	Orthetrum coerulescens	T110961	311050	196150	OSI	100		Glendalough	Ian Edwards		False	False		Ian Edwards	<10		Adult	Female
aa664131-5b7b-11e7-aaee-00155d018200			27/06/2017	27/06/2017	D	27/06/2017	NBNSYS0000005640	Orthetrum coerulescens	T110961	311050	196150	OSI	100		Glendalough	Ian Edwards		False	False		Ian Edwards	<10		Adult	Male
c565a326-603b-11e7-b6d1-00155d018200			30/06/2017	30/06/2017	D	30/06/2017	NBNSYS0000005640	Orthetrum coerulescens	Q917239	91750	123950	OSI	100		Kilflynn	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
1ec28491-6094-11e7-b6d1-00155d018200			02/07/2017	02/07/2017	D	02/07/2017	NBNSYS0000005640	Orthetrum coerulescens	J025188	302550	318850	OSI	100		Forkhill	Joe Devlin		False	False		Joe Devlin	<10		Adult	
88acaeac-630b-11e7-b6d1-00155d018200			06/07/2017	06/07/2017	D	06/07/2017	NBNSYS0000005640	Orthetrum coerulescens	T110963	311050	196350	OSI	100		Upper Lake Glendalough	Gillian Stewart		False	False		Gillian Stewart	11 to 50		Adult	
9bf16608-642b-11e7-b6d1-00155d018200			08/07/2017	08/07/2017	D	08/07/2017	NBNSYS0000005640	Orthetrum coerulescens	M828111	182850	211150	OSI	100		Heathlawn	Liam Lysaght		False	False		Liam Lysaght			Adult	
6a2d86f0-6432-11e7-b6d1-00155d018200			08/07/2017	08/07/2017	D	08/07/2017	NBNSYS0000005640	Orthetrum coerulescens		-10.0760404800	51.7753124200	WGS84	100		Caherdaniel	Mary Mahony		False	False		Mary Mahony				
99c8ef47-6964-11e7-a99f-00155d018200			15/07/2017	15/07/2017	D	15/07/2017	NBNSYS0000005640	Orthetrum coerulescens	S477811	247750	181150	OSI	100		Ballinakill	Conor McGrath		False	False		Conor McGrath	<10		Adult	Male
692603d1-697b-11e7-a99f-00155d018200			15/07/2017	15/07/2017	D	15/07/2017	NBNSYS0000005640	Orthetrum coerulescens	S304149	230450	114950	OSI	100		Rathgormack	Eamonn Mac Lochlainn		False	False		Eamonn Mac Lochlainn	11 to 50		Adult	
24310473-6c8b-11e7-a99f-00155d018200			18/07/2017	18/07/2017	D	18/07/2017	NBNSYS0000005640	Orthetrum coerulescens	V582601	58250	60150	OSI	100		Coad	Ruary Rudd		False	False		Ruary Rudd	1		Adult	Male
465e87f2-6c8b-11e7-a99f-00155d018200			18/07/2017	18/07/2017	D	18/07/2017	NBNSYS0000005640	Orthetrum coerulescens	V582601	58250	60150	OSI	100		Coad	Ruary Rudd		False	False		Ruary Rudd	1		Adult	Female
fcff8b42-6ee2-11e7-a99f-00155d018200			22/07/2017	22/07/2017	D	22/07/2017	NBNSYS0000005640	Orthetrum coerulescens	T110961	311050	196150	OSI	100		Glendalough	Ian Edwards		False	False		Ian Edwards	<10		Adult	Female
91b648ab-6ff3-11e7-a99f-00155d018200			23/07/2017	23/07/2017	D	23/07/2017	NBNSYS0000005640	Orthetrum coerulescens		-9.6185993200	51.8375055500	WGS84	100		Dawros	Mary Mahony		False	False		Mary Mahony	1		Adult	
7a7eb219-7f60-11e7-a2af-00155d018200			12/08/2017	12/08/2017	D	12/08/2017	NBNSYS0000005640	Orthetrum coerulescens		-7.6584131200	53.3200276600	WGS84	100		Clara Bog West	George Smith		False	False		George Smith	1		Nymph	
5969bd6b-3172-11e7-8717-00155d018201			05/07/1997	05/07/1997	D	05/07/1997	NBNSYS0000005599	Pyrrhosoma nymphula	R788569	178850	156950	OSI	100		Grageen	Michael Quirke		False	False		Michael Quirke	<10		Adult	
59505c04-3172-11e7-8717-00155d018201			14/05/2016	14/05/2016	D	14/05/2016	NBNSYS0000005599	Pyrrhosoma nymphula	M776035	177650	203550	OSI	100		Moannakeeba west	K. Finch		False	False		K. Finch	1			
59506579-3172-11e7-8717-00155d018201			15/05/2016	15/05/2016	D	15/05/2016	NBNSYS0000005599	Pyrrhosoma nymphula	M837030	183750	203050	OSI	100		Portumna Forest Park	K. Finch		False	False		K. Finch	10			
599f4ab4-3172-11e7-8717-00155d018201			07/04/2017	07/04/2017	D	07/04/2017	NBNSYS0000005599	Pyrrhosoma nymphula	S068126	206850	112650	OSI	100		Kildanogue Nature Reserve	Larry Doherty		False	False		Larry Doherty	11 to 50		Adult	
59ad049e-3172-11e7-8717-00155d018201			08/04/2017	08/04/2017	D	08/04/2017	NBNSYS0000005599	Pyrrhosoma nymphula	V907573	90750	57350	OSI	100		Glengarriff	Catherine Holland		False	False		Catherine Holland	1			
59abfde4-3172-11e7-8717-00155d018201			10/04/2017	10/04/2017	D	10/04/2017	NBNSYS0000005599	Pyrrhosoma nymphula	V863305	86350	30550	OSI	100		Altar	Anne Dale		False	False		Anne Dale	1		Adult	Female
59b2d452-3172-11e7-8717-00155d018201			12/04/2017	12/04/2017	D	12/04/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T292989	329250	198950	OSI	100		Cronykeery	Kim Tyner		False	False		Kim Tyner	1		Adult	
59bc460c-3172-11e7-8717-00155d018201			15/04/2017	15/04/2017	D	15/04/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T145638	314550	163850	OSI	100		Barnland Gorey	Janet Whelehan		False	False		Janet Whelehan	1			
59e66d5e-3172-11e7-8717-00155d018201			21/04/2017	21/04/2017	D	21/04/2017	NBNSYS0000005599	Pyrrhosoma nymphula	V786616	78650	61650	OSI	100		Drombohilly Lower	Fionn Moore		False	False		Fionn Moore	1		Adult	Female
59cc9dac-3172-11e7-8717-00155d018201			21/04/2017	21/04/2017	D	21/04/2017	NBNSYS0000005599	Pyrrhosoma nymphula	S753136	275350	113650	OSI	100		Monachee	Julie Kendall		False	False		Julie Kendall	1			
59d40a48-3172-11e7-8717-00155d018201			22/04/2017	22/04/2017	D	22/04/2017	NBNSYS0000005599	Pyrrhosoma nymphula	N091537	209150	253750	OSI	100		Doonis Bog	Chris Martin		False	False		Chris Martin	1			
59e1ef41-3172-11e7-8717-00155d018201			26/04/2017	26/04/2017	D	26/04/2017	NBNSYS0000005599	Pyrrhosoma nymphula	N778180	277850	218050	OSI	100		Loughtown	David Brennan		False	False		David Brennan	<10		Adult	Male
caf4c307-42d5-11e7-857a-00155d018200			03/05/2017	03/05/2017	D	03/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	M177289	117750	228950	OSI	100		Moycullen bogs	Colin Stanley		False	False		Colin Stanley	11 to 50		Adult	
ead28f6b-46fa-11e7-a5ab-00155d018200			03/05/2017	03/05/2017	D	03/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	M500285	150050	228550	OSI	100		Park Road	Brian Reidy		False	False		Brian Reidy	1		Adult	
59f85ef7-3172-11e7-8717-00155d018201			03/05/2017	03/05/2017	D	03/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula		-6.4016600000	52.3825800000	WGS84	100		Ballinamorragh Curracloe	Jonathan Derham		False	False		Jonathan Derham	1		Adult	
611954fd-371f-11e7-9be5-00155d018200			04/05/2017	04/05/2017	D	04/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T059550	305950	155050	OSI	100		Camolin Woods	Janet Whelehan		False	False		Janet Whelehan	2			
cd204b24-3269-11e7-9be5-00155d018200			06/05/2017	06/05/2017	D	06/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula		-6.4015140400	52.3826815300	WGS84	100		Ballinamorragh Curracloe	Jonathan Derham		False	False		Jonathan Derham	3		Adult	
59c89b1f-3377-11e7-9be5-00155d018200			07/05/2017	07/05/2017	D	07/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T245878	324550	187850	OSI	100		Kilmacurragh	Ciaran Taylor		False	False		Ciaran Taylor	<10		Adult	
aefc2ffd-3432-11e7-9be5-00155d018200			08/05/2017	08/05/2017	D	08/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula		-6.4827044000	52.2080376700	WGS84	100		Lingstown	Andrew Power		False	False		Andrew Power	10		Adult	
f72deb31-3500-11e7-9be5-00155d018200			08/05/2017	08/05/2017	D	08/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T110964	311050	196450	OSI	100		Glendalough	Ian Edwards		False	False		Ian Edwards	1		Adult	Male
0820299b-35a1-11e7-9be5-00155d018200			08/05/2017	08/05/2017	D	08/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T037073	303750	107350	OSI	100		Lingstown	Niall T. Keogh		False	False		Niall T. Keogh	11 to 50		Adult	
dc485107-34cc-11e7-9be5-00155d018200			09/05/2017	09/05/2017	D	09/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	N700265	270050	226550	OSI	100		Lullymore	Mairead Ni Chuirc		False	False		Mairead Ni Chuirc	1		Adult	
f283ce53-3bb3-11e7-9a25-00155d018200			09/05/2017	09/05/2017	D	09/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	G835336	183550	333650	OSI	100		Carrigeencor	Sara Garcia		False	False		Sara Garcia	1		Adult	Male
027a2134-38b5-11e7-ac5a-00155d018200			11/05/2017	11/05/2017	D	11/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	W633717	163350	71750	OSI	100		Lee road	Leon van der Noll		False	False		Leon van der Noll			Adult	
21bf363f-3969-11e7-9a25-00155d018200			14/05/2017	14/05/2017	D	14/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	S360772	236050	177250	OSI	100		Ballyboodin	Martine Brennan		False	False		Martine Brennan	<10		Adult	
a86c3922-3b4e-11e7-9a25-00155d018200			16/05/2017	16/05/2017	D	16/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	V790624	79050	62450	OSI	100		Tuosist	Fionn Moore		False	False		Fionn Moore	<10		Adult	
e8e342ab-3caa-11e7-80e0-00155d018200			18/05/2017	18/05/2017	D	18/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	N114567	211450	256750	OSI	100		Gurteen	AÂine Fenner		False	False		AÂine Fenner	1		Adult	
20c80176-3cb1-11e7-80e0-00155d018200			19/05/2017	19/05/2017	D	19/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T067068	306750	106850	OSI	100		Churchtown	A.R. Manning		False	False		A.R. Manning	1		Adult	
74d0957a-3e6f-11e7-857a-00155d018200			20/05/2017	20/05/2017	D	20/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	R627259	162750	125950	OSI	100		Ballingaddy	Geoff Hunt		False	False		Geoff Hunt			Adult	Male
d0a6b3ca-3e6c-11e7-857a-00155d018200			20/05/2017	20/05/2017	D	20/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula		-9.6133100000	51.8382400000	WGS84	100		Dawros	Mary Mahony		False	False		Mary Mahony	1		Adult	Female
99c7a611-3ff7-11e7-857a-00155d018200			22/05/2017	22/05/2017	D	22/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T032078	303250	107850	OSI	100		Lingstown	Tom Moore		False	False		Tom Moore	<10		Adult	
f39dd29a-41ec-11e7-857a-00155d018200			25/05/2017	25/05/2017	D	25/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	O243037	324350	203750	OSI	100		Ballyduff forest	A.R. Manning		False	False		A.R. Manning	1		Adult	
1b6f4e3f-4548-11e7-857a-00155d018200			25/05/2017	25/05/2017	D	25/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T111962	311150	196250	OSI	100		Upper Lake Glendalough	Gillian Stewart		False	False		Gillian Stewart	<10		Adult	
c2fc04f4-46b2-11e7-a5ab-00155d018200			25/05/2017	25/05/2017	D	25/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	V889818	88950	81850	OSI	100		Gearhameen Killarney Nat. Pk	Ken Bond		False	False		Ken Bond			Adult	Male
be26fd6c-4196-11e7-857a-00155d018200			25/05/2017	25/05/2017	D	25/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	O149374	314950	237450	OSI	100		Botanic Gardens	Michael Mullett		False	False		Michael Mullett	<10		Adult	Male
1ed4ca88-8cf6-11e7-ac23-00155d018200			26/05/2017	26/05/2017	D	26/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T191881	319150	188150	OSI	100		Rathdrum	Derek McGraynor		False	False		Derek McGraynor	<10		Adult	Male
c0d438ac-4e39-11e7-a40d-00155d018200			27/05/2017	27/05/2017	D	27/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	V790624	79050	62450	OSI	100		Tuosist	Fionn Moore		False	False		Fionn Moore	<10		Adult	Female
2d30046f-439a-11e7-857a-00155d018200			28/05/2017	28/05/2017	D	28/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	Q959328	95950	132850	OSI	100		Scartlea	Paddy Halpin		False	False		Paddy Halpin	<10		Adult	
329d131e-43e5-11e7-857a-00155d018200			28/05/2017	28/05/2017	D	28/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	O090351	309050	235150	OSI	100		Palmerstown	Paul Corcoran		False	False		Paul Corcoran	1		Adult	
e71eefa0-4ba0-11e7-a5ab-00155d018200			29/05/2017	29/05/2017	D	29/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	M317104	131750	210450	OSI	100		Leagh South	David Nixon; Clifford Sharpe		False	False		David Nixon; Clifford Sharpe	1		Adult	Male
af703646-448e-11e7-857a-00155d018200			29/05/2017	29/05/2017	D	29/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula		-6.8330300000	53.1051340000	WGS84	100		The Curragh	Mandy Smyth		False	False		Mandy Smyth	1		Adult	Female
042b4f8d-470d-11e7-a5ab-00155d018200			30/05/2017	30/05/2017	D	30/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	R680635	168050	163550	OSI	100		Gooig Bog	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
403b4955-4637-11e7-857a-00155d018200			31/05/2017	31/05/2017	D	31/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	N112562	211250	256250	OSI	100		Gurteen	AÂine Fenner		False	False		AÂine Fenner	1		Adult	
ef61baf8-46b2-11e7-a5ab-00155d018200			31/05/2017	31/05/2017	D	31/05/2017	NBNSYS0000005599	Pyrrhosoma nymphula	W768963	176850	96350	OSI	100		Knockananig	Ken Bond		False	False		Ken Bond	1		Adult	Female
5a90dc4f-4fa8-11e7-a40d-00155d018200			02/06/2017	02/06/2017	D	02/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula		-6.9421788700	53.6799624500	WGS84	100		Girley Bog	Annette Lynch		False	False		Annette Lynch	3		Adult	
7f03f174-4c85-11e7-a40d-00155d018200			02/06/2017	02/06/2017	D	02/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	R289532	128950	153250	OSI	100		Hunt Lough	Geoff Hunt		False	False		Geoff Hunt	<10			
a639e7d0-4895-11e7-a5ab-00155d018200			02/06/2017	02/06/2017	D	02/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	S831428	283150	142850	OSI	100		Newtown Killanne	Joanna Hodghton		False	False		Joanna Hodghton	2			
8da026f1-47c7-11e7-a5ab-00155d018200			02/06/2017	02/06/2017	D	02/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula		-6.4014745200	52.3826016400	WGS84	100		Ballinamorragh Curracloe	Jonathan Derham		False	False		Jonathan Derham	2		Adult	
8193f0ff-47db-11e7-a5ab-00155d018200			02/06/2017	02/06/2017	D	02/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T046823	304650	182350	OSI	100		Sheilstown	Michael Mullett		False	False		Michael Mullett	1		Adult	Male
c678caf4-4865-11e7-a5ab-00155d018200			03/06/2017	03/06/2017	D	03/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T230745	323050	174550	OSI	100		Ballyraine Lower	Michael Mullett		False	False		Michael Mullett	<10		Adult	Male
42ed4555-4ada-11e7-a5ab-00155d018200			04/06/2017	04/06/2017	D	04/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	S228314	222850	131450	OSI	100		Kiltinan	Shona Foyle		False	False		Shona Foyle	1		Adult	
43a03e43-5c4a-11e7-aaee-00155d018200			11/06/2017	11/06/2017	D	11/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T121967	312150	196750	OSI	100		Glendalough	Geoff Hunt		False	False		Geoff Hunt	1		Adult	Male
bd0db276-51cb-11e7-a40d-00155d018200			14/06/2017	14/06/2017	D	14/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	N702702	270250	270250	OSI	100		Girley Bog	Martine Brennan		False	False		Martine Brennan	<10		Adult	Male
d2ddfce2-7189-11e7-812e-00155d018200			17/06/2017	17/06/2017	D	17/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T0950	309500	150500	OSI	1000		Ballymore	Janet Whelehan; Jonathan Derham		False	False		Janet Whelehan; Jonathan Derham				
462cc96c-5c5b-11e7-aaee-00155d018200			17/06/2017	17/06/2017	D	17/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	V792585	79250	58550	OSI	100		Glanrastel River Lauragh	Fionn Moore		False	False		Fionn Moore	11 to 50		Adult	
7c8354c4-bc07-11e7-a266-00155d018200			17/06/2017	17/06/2017	D	17/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	S440825	244050	182550	OSI	100		Abbeyleix Bog	Liam Stenson		False	False		Liam Stenson			Adult	Male
347695b9-543f-11e7-a40d-00155d018200			18/06/2017	18/06/2017	D	18/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	N091538	209150	253850	OSI	100		Doonis Bog	Chris Martin		False	False		Chris Martin	<10		Adult	Male
3b52757d-543f-11e7-a40d-00155d018200			18/06/2017	18/06/2017	D	18/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	N091538	209150	253850	OSI	100		Doonis Bog	Chris Martin		False	False		Chris Martin	<10			Female
c952984c-5464-11e7-a40d-00155d018200			18/06/2017	18/06/2017	D	18/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	G159232	115950	323250	OSI	100		Ballymachola	Mark Holmes		False	False		Mark Holmes			Adult	Male
377666d9-5460-11e7-a40d-00155d018200			18/06/2017	18/06/2017	D	18/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T225999	322550	199950	OSI	100		Boleynass Upper	Michael Mullett		False	False		Michael Mullett	<10		Adult	Male
249d0d98-55aa-11e7-a40d-00155d018200			19/06/2017	19/06/2017	D	19/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	N246301	224650	230150	OSI	100		Clara	Rebecca Dobson		False	False		Rebecca Dobson				
394b76c4-5667-11e7-a40d-00155d018200			21/06/2017	21/06/2017	D	21/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	S731289	273150	128950	OSI	100		Bawnmore	Edward W. Delaney		False	False		Edward W. Delaney	<10		Adult	Male
b986ada9-5747-11e7-a40d-00155d018200			21/06/2017	21/06/2017	D	21/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	W144505	114450	50550	OSI	100		Drimoleague	Henry Durka		False	False		Henry Durka	1		Adult	Male
5a4f9a26-5987-11e7-a40d-00155d018200			24/06/2017	24/06/2017	D	24/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	S313082	231350	108250	OSI	100		Mahon Falls	Eamonn Mac Lochlainn		False	False		Eamonn Mac Lochlainn	<10		Adult	Male
c4b2fb59-5c4a-11e7-aaee-00155d018200			25/06/2017	25/06/2017	D	25/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	Q996409	99650	140950	OSI	100		Shronowen Bog	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
fc97dceb-5c4a-11e7-aaee-00155d018200			25/06/2017	25/06/2017	D	25/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	R006402	100650	140250	OSI	100		Shronowen Bog	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
99885b0e-5a41-11e7-a40d-00155d018200			25/06/2017	25/06/2017	D	25/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula		-6.9263320800	52.5551099000	WGS84	100		Barrow Way	Liam Lysaght		False	False		Liam Lysaght				
9320a561-5aa1-11e7-a40d-00155d018200			26/06/2017	26/06/2017	D	26/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	O092000	309250	200050	OSI	100		Wicklow Gap	Michael Mullett		False	False		Michael Mullett	<10		Adult	Male
51d991c6-5c4e-11e7-aaee-00155d018200			27/06/2017	27/06/2017	D	27/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	R627259	162750	125950	OSI	100		Ballingaddy	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
d36a4ad9-603b-11e7-b6d1-00155d018200			30/06/2017	30/06/2017	D	30/06/2017	NBNSYS0000005599	Pyrrhosoma nymphula	Q917239	91750	123950	OSI	100		Kilflynn	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
35af801b-6410-11e7-b6d1-00155d018200			08/07/2017	08/07/2017	D	08/07/2017	NBNSYS0000005599	Pyrrhosoma nymphula	R352867	135250	186750	OSI	100		Dromore Wood	Eamonn Twomey		False	False		Eamonn Twomey	1		Adult	Male
6bf52293-6432-11e7-b6d1-00155d018200			08/07/2017	08/07/2017	D	08/07/2017	NBNSYS0000005599	Pyrrhosoma nymphula		-10.0761949600	51.7751245700	WGS84	100		Caherdaniel	Mary Mahony		False	False		Mary Mahony				
deeb2757-658e-11e7-a99f-00155d018200			08/07/2017	08/07/2017	D	08/07/2017	NBNSYS0000005599	Pyrrhosoma nymphula	R414481	141450	148150	OSI	100		Curraghchase	Ken Bond		False	False		Ken Bond	<10			Male
858e5e88-697b-11e7-a99f-00155d018200			15/07/2017	15/07/2017	D	15/07/2017	NBNSYS0000005599	Pyrrhosoma nymphula	S304149	230450	114950	OSI	100		Rathgormack	Eamonn Mac Lochlainn		False	False		Eamonn Mac Lochlainn	1		Adult	Male
83f654c2-6a1f-11e7-a99f-00155d018200			16/07/2017	16/07/2017	D	16/07/2017	NBNSYS0000005599	Pyrrhosoma nymphula		-6.4012687500	52.3827988900	WGS84	100		Ballinamorragh Curracloe	Jonathan Derham		False	False		Jonathan Derham	1		Adult	
913215a2-6a58-11e7-a99f-00155d018200			16/07/2017	16/07/2017	D	16/07/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T088269	308850	126950	OSI	100		Ballinamorragh Curracloe	Jonathan Derham		False	False		Jonathan Derham	<10		Adult	
25d785ad-6a70-11e7-a99f-00155d018200			16/07/2017	16/07/2017	D	16/07/2017	NBNSYS0000005599	Pyrrhosoma nymphula	T196923	319650	192350	OSI	100		Clarabeg	Michael Mullett		False	False		Michael Mullett	1			Male
77898d98-6be8-11e7-a99f-00155d018200			16/07/2017	16/07/2017	D	16/07/2017	NBNSYS0000005599	Pyrrhosoma nymphula	M292776	129250	277650	OSI	100		Knockaunakill	Olivia L.		False	False		Olivia L.	1		Adult	
469f4433-6b35-11e7-a99f-00155d018200			17/07/2017	17/07/2017	D	17/07/2017	NBNSYS0000005599	Pyrrhosoma nymphula	V933548	93350	54850	OSI	100		Garnish Island	Kieran Lettice		False	False		Kieran Lettice	1		Adult	
d0b32654-9644-11e7-a683-00155d018200			10/09/2017	10/09/2017	D	10/09/2017	NBNSYS0000005599	Pyrrhosoma nymphula		-7.7569926000	52.4130136000	WGS84	100		Kilmeaden	Neil Halligan		False	False		Neil Halligan	3		Adult	
5969c67e-3172-11e7-8717-00155d018201			05/09/1999	05/09/1999	D	05/09/1999	NBNSYS0000005651	Sympetrum danae	R788569	178850	156950	OSI	100		Grageen	Michael Quirke		False	False		Michael Quirke	<10		Adult	Male
